transaction_id,customer_id,amount,merchant,transaction_date
2648,3,113.53,Uber,05-03-2026
2649,374,3640.46,Target,17-11-2025
2650,208,4632.17,Target,10-04-2026
2651,497,3723.86,Target,11-10-2025
2652,251,1573.66,Uber,15-11-2025
2653,37,2073.5,Amazon,11-05-2025
2654,472,666.16,Uber,05-10-2025
2655,84,1011.43,Target,25-10-2025
2656,491,1313.53,Zomato,04-09-2025
2657,179,2572.56,Target,14-11-2025
2658,326,3458.02,Zomato,31-01-2026
2659,30,3271.99,Target,28-01-2026
2660,377,1271.62,Target,06-03-2026
2661,18,4611.27,Walmart,25-09-2025
2662,324,3547.47,Amazon,20-02-2026
2663,358,3345.09,Flipkart,11-06-2025
2664,134,3046.91,Zomato,08-08-2025
2665,76,1308.73,Uber,09-03-2026
2666,297,4761.3,Flipkart,25-05-2025
2667,7,627.82,Amazon,26-02-2026
2668,330,3572.47,Target,26-07-2025
2669,204,3545.05,Amazon,16-05-2025
2670,266,4554.25,Target,13-01-2026
2671,85,4157.26,Walmart,07-11-2025
2672,355,1545.99,Uber,15-07-2025
2673,338,4438.92,Uber,07-02-2026
2674,158,3682.97,Zomato,14-06-2025
2675,446,489.92,Zomato,28-03-2026
2676,294,3894.62,Walmart,23-04-2026
2677,417,756.43,Zomato,26-06-2025
2678,108,4653.58,Target,15-04-2026
2679,358,1575.1,Flipkart,27-12-2025
2680,418,2484.03,Amazon,08-08-2025
2681,36,3880.03,Target,03-02-2026
2682,269,2113.37,Walmart,15-04-2026
2683,376,2183.2,Flipkart,22-12-2025
2684,192,972.68,Flipkart,15-04-2026
2685,102,2458.03,Uber,10-11-2025
2686,486,595.68,Uber,06-03-2026
2687,417,1102.24,Flipkart,15-11-2025
2688,31,3762.08,Flipkart,22-11-2025
2689,133,4915.59,Target,28-04-2026
2690,226,3152.85,Uber,28-01-2026
2691,56,4348.39,Flipkart,30-08-2025
2692,41,1500.97,Target,04-08-2025
2693,64,1419.97,Walmart,18-12-2025
2694,16,2948.95,Target,28-04-2026
2695,249,3380.38,Amazon,22-07-2025
2696,5,352.23,Amazon,05-05-2026
2697,341,2933.1,Amazon,01-03-2026
2698,50,1094.79,Amazon,25-01-2026
2699,193,3034.78,Walmart,04-04-2026
2700,478,2455.33,Walmart,30-08-2025
2701,310,2175.8,Walmart,25-09-2025
2702,350,4456.25,Walmart,21-02-2026
2703,419,1236.01,Walmart,27-04-2026
2704,341,2022.43,Uber,12-11-2025
2705,30,4877.76,Walmart,28-04-2026
2706,413,545.88,Target,04-08-2025
2707,446,3506.63,Zomato,30-03-2026
2708,428,4445.45,Flipkart,13-02-2026
2709,14,3029.45,Uber,03-04-2026
2710,144,4757.76,Flipkart,20-07-2025
2711,189,2286.99,Zomato,18-04-2026
2712,338,4355.77,Uber,10-08-2025
2713,212,3318.13,Amazon,01-06-2025
2714,327,4789.86,Walmart,29-03-2026
2715,9,3187.2,Amazon,18-09-2025
2716,497,4047.41,Walmart,26-10-2025
2717,348,2249.32,Uber,30-06-2025
2718,249,2030.82,Uber,26-01-2026
2719,407,452.78,Target,28-01-2026
2720,481,4660.84,Target,17-02-2026
2721,338,4292.65,Amazon,01-07-2025
2722,376,1955.05,Uber,24-01-2026
2723,100,3574.11,Uber,04-08-2025
2724,449,2880.87,Zomato,10-10-2025
2725,259,207.14,Target,21-08-2025
2726,408,481.09,Zomato,11-06-2025
2727,281,4936.74,Target,19-02-2026
2728,87,4487.22,Amazon,24-09-2025
2729,247,3330.08,Flipkart,08-06-2025
2730,125,1097.62,Zomato,03-06-2025
2731,359,492.69,Target,01-05-2026
2732,367,194.65,Walmart,01-04-2026
2733,463,1948.27,Walmart,06-11-2025
2734,113,3609.92,Zomato,10-01-2026
2735,244,4759.94,Zomato,12-08-2025
2736,64,3344.11,Uber,03-07-2025
2737,325,3640.8,Amazon,01-01-2026
2738,408,3474.33,Flipkart,26-10-2025
2739,478,2901.06,Uber,07-08-2025
2740,34,3237.73,Target,05-04-2026
2741,467,3601.34,Zomato,27-07-2025
2742,372,1939.17,Zomato,12-02-2026
2743,402,2831.4,Target,09-04-2026
2744,414,1205.17,Walmart,31-03-2026
2745,60,1490.33,Amazon,14-08-2025
2746,46,1734.18,Uber,25-03-2026
2747,480,981.37,Amazon,15-08-2025
2748,294,1870.3,Walmart,17-09-2025
2749,489,1931.97,Zomato,01-08-2025
2750,1,1588.45,Uber,06-02-2026
2751,275,989.8,Target,25-08-2025
2752,217,1632.23,Walmart,26-04-2026
2753,409,3412.55,Flipkart,20-05-2025
2754,267,3335.53,Uber,24-09-2025
2755,114,577.6,Amazon,18-05-2025
2756,276,4269.19,Walmart,03-02-2026
2757,75,4089.93,Walmart,13-07-2025
2758,429,1133.58,Zomato,11-07-2025
2759,234,779.76,Walmart,19-01-2026
2760,75,3747.95,Zomato,29-09-2025
2761,18,3014.46,Walmart,18-05-2025
2762,258,4952.16,Amazon,08-07-2025
2763,141,4984.4,Zomato,10-10-2025
2764,294,2417.5,Flipkart,18-05-2025
2765,254,1492.9,Target,21-01-2026
2766,31,4906.66,Walmart,13-10-2025
2767,79,4148.03,Flipkart,03-01-2026
2768,435,3676.66,Flipkart,10-11-2025
2769,359,3691.84,Flipkart,20-03-2026
2770,439,2463.15,Target,20-04-2026
2771,154,4922.73,Zomato,07-06-2025
2772,468,4250.17,Amazon,12-02-2026
2773,281,1991.81,Target,06-07-2025
2774,348,2393.44,Walmart,08-10-2025
2775,388,1987.25,Amazon,25-03-2026
2776,271,3647.44,Walmart,23-03-2026
2777,357,4619.17,Zomato,14-04-2026
2778,439,2762.65,Amazon,21-11-2025
2779,68,1650.92,Uber,16-05-2025
2780,444,4035.11,Zomato,30-08-2025
2781,156,2314.79,Flipkart,01-02-2026
2782,296,730.93,Zomato,08-04-2026
2783,248,1490.85,Flipkart,22-06-2025
2784,108,1129.78,Zomato,23-01-2026
2785,101,3689.83,Amazon,28-07-2025
2786,186,3643.49,Uber,22-10-2025
2787,53,3407.67,Flipkart,02-11-2025
2788,193,4754.47,Target,29-09-2025
2789,348,4216.22,Amazon,03-08-2025
2790,50,1810.14,Target,14-06-2025
2791,92,4728.06,Amazon,17-03-2026
2792,264,3267.98,Uber,02-09-2025
2793,223,4850.15,Zomato,14-12-2025
2794,370,2049.77,Amazon,11-03-2026
2795,61,1242.23,Target,03-05-2026
2796,155,3455.52,Flipkart,01-04-2026
2797,335,3738.74,Zomato,27-01-2026
2798,408,3370.14,Amazon,22-11-2025
2799,399,2345.19,Zomato,10-04-2026
2800,196,1412.32,Zomato,17-11-2025
2801,228,1868.25,Amazon,01-01-2026
2802,60,459.05,Target,25-02-2026
2803,329,3360.52,Uber,26-01-2026
2804,116,163.98,Uber,21-05-2025
2805,294,2423.52,Zomato,08-07-2025
2806,382,518.04,Uber,14-09-2025
2807,93,1950.6,Zomato,14-07-2025
2808,360,2196.6,Uber,25-01-2026
2809,65,542.23,Amazon,09-07-2025
2810,366,4548.96,Uber,29-04-2026
2811,95,2056.39,Zomato,05-08-2025
2812,11,1999.29,Uber,11-12-2025
2813,402,4070.37,Target,20-10-2025
2814,33,2618.56,Uber,03-05-2026
2815,276,3583.06,Zomato,24-06-2025
2816,64,3779.87,Flipkart,05-12-2025
2817,495,3309.98,Amazon,07-05-2025
2818,93,4316.92,Zomato,05-09-2025
2819,93,76.35,Target,25-10-2025
2820,410,1605.77,Amazon,19-06-2025
2821,66,2896.65,Zomato,15-03-2026
2822,83,484.71,Walmart,26-03-2026
2823,436,3777.69,Amazon,09-04-2026
2824,64,2555.43,Walmart,22-01-2026
2825,495,2744.91,Target,25-02-2026
2826,484,3307.89,Flipkart,14-07-2025
2827,154,278.52,Uber,30-03-2026
2828,464,3924.87,Zomato,19-08-2025
2829,274,2252.36,Uber,30-03-2026
2830,252,3490.75,Uber,14-08-2025
2831,467,4930.8,Walmart,17-05-2025
2832,311,2714.14,Flipkart,16-03-2026
2833,353,540.1,Amazon,27-11-2025
2834,122,231.83,Flipkart,30-11-2025
2835,154,4287.62,Flipkart,25-12-2025
2836,491,714.33,Uber,30-10-2025
2837,111,2979.33,Walmart,22-04-2026
2838,66,3659.07,Target,09-01-2026
2839,39,2771.75,Walmart,11-07-2025
2840,196,3266.36,Flipkart,30-08-2025
2841,205,2307.54,Walmart,10-02-2026
2842,347,2155.45,Zomato,28-06-2025
2843,74,2702.73,Amazon,18-01-2026
2844,323,3676.74,Zomato,05-02-2026
2845,357,3245.58,Zomato,04-09-2025
2846,191,2840.03,Zomato,23-01-2026
2847,421,2581.57,Flipkart,19-05-2025
2848,215,4116.76,Walmart,30-01-2026
2849,404,2196.45,Amazon,09-08-2025
2850,494,3037.86,Amazon,01-02-2026
2851,139,666.88,Amazon,15-12-2025
2852,351,2764.43,Amazon,07-11-2025
2853,169,3218.88,Walmart,19-11-2025
2854,466,1700.91,Walmart,10-07-2025
2855,75,4350.83,Flipkart,29-04-2026
2856,141,98.82,Target,03-09-2025
2857,497,1150.02,Amazon,11-10-2025
2858,401,4631.9,Flipkart,08-10-2025
2859,270,3655.22,Walmart,29-09-2025
2860,302,4115.65,Target,30-01-2026
2861,49,2668.35,Zomato,09-02-2026
2862,293,4333.72,Uber,27-02-2026
2863,139,3056.96,Amazon,14-11-2025
2864,88,1624.08,Target,12-02-2026
2865,93,1758.61,Zomato,01-09-2025
2866,348,4841.6,Uber,26-08-2025
2867,283,2993.35,Target,21-05-2025
2868,245,2981.94,Walmart,18-10-2025
2869,5,3448.96,Zomato,28-08-2025
2870,80,3304.94,Flipkart,05-05-2026
2871,194,2859.43,Walmart,27-03-2026
2872,28,4596.29,Zomato,16-02-2026
2873,499,1882.25,Flipkart,04-01-2026
2874,348,3063.08,Zomato,06-07-2025
2875,235,956.37,Walmart,14-01-2026
2876,409,2369.9,Walmart,27-02-2026
2877,142,4765.45,Uber,29-08-2025
2878,483,3606.41,Flipkart,29-01-2026
2879,157,3196.39,Amazon,28-05-2025
2880,486,1563.02,Walmart,19-10-2025
2881,433,496.2,Amazon,20-12-2025
2882,40,3663.27,Amazon,28-09-2025
2883,85,2897.82,Amazon,11-11-2025
2884,381,1464.96,Target,07-08-2025
2885,414,4378.05,Target,09-06-2025
2886,347,2567.98,Zomato,30-08-2025
2887,70,2424.3,Uber,10-04-2026
2888,351,4989.87,Uber,15-06-2025
2889,358,667.22,Amazon,13-06-2025
2890,316,991.41,Zomato,22-10-2025
2891,4,3585.09,Zomato,31-08-2025
2892,274,3760.86,Flipkart,04-05-2026
2893,379,3322.81,Uber,05-09-2025
2894,351,3065.51,Uber,14-09-2025
2895,230,4825,Zomato,11-01-2026
2896,477,4415.56,Uber,15-10-2025
2897,463,1164.09,Amazon,27-02-2026
2898,188,4205.07,Uber,23-01-2026
2899,181,4764.79,Target,29-03-2026
2900,254,1926.52,Walmart,26-01-2026
2901,497,610.51,Zomato,17-02-2026
2902,128,4167.05,Amazon,02-11-2025
2903,149,1530.93,Walmart,20-01-2026
2904,136,1104.68,Zomato,11-04-2026
2905,324,2865.77,Flipkart,23-05-2025
2906,473,1558.86,Zomato,02-12-2025
2907,264,4137.35,Amazon,09-11-2025
2908,479,2342.13,Uber,06-06-2025
2909,435,2466.92,Walmart,12-02-2026
2910,4,3096.87,Walmart,21-12-2025
2911,153,1801.77,Amazon,30-03-2026
2912,180,4456.47,Flipkart,18-04-2026
2913,206,1804.94,Amazon,08-09-2025
2914,221,2485.63,Amazon,20-05-2025
2915,271,2595.88,Flipkart,10-01-2026
2916,211,663.02,Target,25-04-2026
2917,4,820.37,Zomato,12-11-2025
2918,129,1169.17,Target,26-06-2025
2919,192,1531.46,Target,17-06-2025
2920,457,951.8,Walmart,28-12-2025
2921,56,4947.38,Zomato,18-04-2026
2922,430,2224.82,Flipkart,29-03-2026
2923,182,3748.1,Amazon,03-01-2026
2924,184,4423.7,Zomato,09-04-2026
2925,102,597.79,Walmart,12-10-2025
2926,21,711.72,Target,22-01-2026
2927,381,1689.51,Amazon,10-10-2025
2928,83,3347.71,Target,09-11-2025
2929,492,3342.95,Walmart,29-06-2025
2930,61,2134.42,Uber,13-01-2026
2931,254,4009.11,Zomato,16-07-2025
2932,66,1658.19,Target,01-05-2026
2933,257,3643.67,Zomato,11-08-2025
2934,432,4136.91,Flipkart,18-12-2025
2935,57,4790.51,Amazon,10-07-2025
2936,65,819.93,Uber,05-05-2026
2937,7,3848.56,Flipkart,20-12-2025
2938,27,3407.64,Walmart,03-10-2025
2939,220,4883.37,Zomato,14-05-2025
2940,5,2199.93,Walmart,20-02-2026
2941,145,2455.35,Target,21-11-2025
2942,127,3107.19,Zomato,26-06-2025
2943,262,974.96,Walmart,05-09-2025
2944,393,619.35,Walmart,13-04-2026
2945,359,1274.4,Target,28-04-2026
2946,102,2395.77,Amazon,24-10-2025
2947,359,3665.76,Uber,17-11-2025
2948,93,983.91,Uber,23-04-2026
2949,323,3190.66,Flipkart,11-06-2025
2950,62,704.86,Amazon,27-12-2025
2951,141,4952.47,Flipkart,12-10-2025
2952,219,137.42,Flipkart,19-04-2026
2953,47,4328.53,Target,07-08-2025
2954,209,2648.61,Zomato,29-12-2025
2955,325,4901.62,Flipkart,29-05-2025
2956,173,2159.08,Amazon,19-08-2025
2957,262,2164.01,Amazon,28-01-2026
2958,156,594.77,Walmart,07-03-2026
2959,144,4717.84,Zomato,12-06-2025
2960,215,1272.49,Amazon,08-01-2026
2961,94,252.4,Amazon,22-07-2025
2962,339,3736.54,Flipkart,03-03-2026
2963,147,2386.69,Uber,15-08-2025
2964,52,2182.99,Walmart,20-04-2026
2965,486,2481.87,Walmart,04-12-2025
2966,156,602.07,Zomato,15-10-2025
2967,7,3430.66,Flipkart,03-03-2026
2968,170,1834.82,Walmart,23-03-2026
2969,381,3905.1,Uber,15-03-2026
2970,310,1889.38,Zomato,07-03-2026
2971,142,1089.66,Target,13-07-2025
2972,45,4441.61,Flipkart,24-12-2025
2973,323,3725.81,Amazon,26-07-2025
2974,22,2953.48,Zomato,11-01-2026
2975,419,992.65,Zomato,05-02-2026
2976,229,4631.23,Amazon,19-05-2025
2977,483,2755.57,Walmart,05-10-2025
2978,155,3640.49,Flipkart,31-01-2026
2979,274,3617.81,Amazon,18-03-2026
2980,66,998.95,Uber,07-02-2026
2981,365,1300,Uber,26-02-2026
2982,500,1769.33,Walmart,28-09-2025
2983,230,3167.83,Amazon,19-10-2025
2984,467,2208.82,Target,11-12-2025
2985,215,2642.63,Uber,30-12-2025
2986,405,158.28,Uber,05-05-2026
2987,141,3498.7,Flipkart,20-05-2025
2988,149,274.95,Uber,15-12-2025
2989,32,3982.23,Zomato,24-02-2026
2990,98,3716.54,Target,04-09-2025
2991,254,3439.24,Uber,26-03-2026
2992,498,421.18,Target,17-08-2025
2993,385,2570.93,Uber,24-03-2026
2994,400,1981.72,Uber,28-09-2025
2995,140,1074.28,Amazon,02-11-2025
2996,82,2880.89,Uber,27-11-2025
2997,357,93.86,Uber,03-06-2025
2998,234,2543.9,Zomato,05-10-2025
2999,269,1331.23,Flipkart,15-02-2026
3000,152,3555.86,Uber,17-12-2025
3001,61,896.99,Amazon,24-05-2025
3002,274,1229.17,Amazon,14-03-2026
3003,328,783.29,Walmart,08-06-2025
3004,475,708.21,Amazon,07-05-2025
3005,329,4901.12,Flipkart,02-09-2025
3006,274,625.11,Zomato,03-11-2025
3007,178,3181.78,Walmart,09-12-2025
3008,167,462.07,Zomato,09-08-2025
3009,453,2768.91,Zomato,21-12-2025
3010,69,2071.3,Uber,23-06-2025
3011,151,1656.94,Amazon,24-06-2025
3012,321,4088.81,Walmart,06-12-2025
3013,113,3665.86,Walmart,07-03-2026
3014,91,1317.14,Amazon,11-11-2025
3015,276,3303.72,Uber,07-10-2025
3016,55,3626.88,Zomato,15-02-2026
3017,196,4731,Walmart,05-04-2026
3018,446,3149.84,Uber,30-09-2025
3019,283,1070.49,Target,29-09-2025
3020,113,1655.1,Flipkart,19-10-2025
3021,298,3167.51,Target,08-03-2026
3022,80,2257.98,Zomato,12-10-2025
3023,372,2197.82,Flipkart,27-04-2026
3024,462,2421.08,Target,25-04-2026
3025,93,2323.98,Flipkart,09-04-2026
3026,97,2869.81,Zomato,29-06-2025
3027,93,3255.44,Amazon,13-07-2025
3028,159,856.45,Flipkart,03-05-2026
3029,419,2001.28,Uber,11-11-2025
3030,97,393.8,Amazon,27-12-2025
3031,219,1264.01,Zomato,21-03-2026
3032,497,2042.4,Zomato,18-04-2026
3033,270,729.59,Amazon,12-12-2025
3034,309,543.66,Target,01-12-2025
3035,11,594.68,Amazon,15-03-2026
3036,391,4161.06,Amazon,08-06-2025
3037,68,1279.3,Amazon,16-10-2025
3038,138,756.05,Zomato,09-02-2026
3039,308,116.81,Amazon,03-10-2025
3040,491,3968.72,Uber,15-11-2025
3041,377,4100.36,Zomato,09-01-2026
3042,44,1051.49,Target,18-02-2026
3043,389,2836.11,Target,25-10-2025
3044,418,857.56,Walmart,18-12-2025
3045,246,814.84,Amazon,07-02-2026
3046,279,3475.6,Zomato,29-03-2026
3047,279,659.22,Amazon,28-08-2025
3048,53,2745.98,Amazon,09-06-2025
3049,262,4437.96,Target,08-09-2025
3050,73,55.99,Flipkart,21-01-2026
3051,13,1172.04,Target,26-06-2025
3052,76,1798.88,Walmart,07-12-2025
3053,116,4612.37,Zomato,21-09-2025
3054,197,3449.49,Zomato,04-09-2025
3055,422,4512.99,Target,26-05-2025
3056,87,4954.3,Flipkart,10-07-2025
3057,53,4784.51,Walmart,14-03-2026
3058,183,427.64,Walmart,15-01-2026
3059,61,1834.44,Amazon,18-09-2025
3060,459,264.57,Flipkart,04-04-2026
3061,92,2171.71,Walmart,11-04-2026
3062,308,947.76,Target,26-05-2025
3063,77,4470.93,Zomato,03-03-2026
3064,155,3142.55,Walmart,24-01-2026
3065,179,4383.24,Walmart,11-08-2025
3066,470,2521.29,Walmart,06-02-2026
3067,478,1363.73,Zomato,23-11-2025
3068,409,428.03,Amazon,12-05-2025
3069,442,4668.82,Flipkart,17-08-2025
3070,399,3296.48,Walmart,26-01-2026
3071,76,1983.47,Zomato,16-02-2026
3072,408,3938.45,Target,01-08-2025
3073,418,383.2,Uber,25-12-2025
3074,219,4799.95,Walmart,11-08-2025
3075,75,497.71,Flipkart,26-03-2026
3076,94,3849.3,Walmart,16-07-2025
3077,164,2496.32,Target,18-04-2026
3078,356,4865.6,Uber,15-10-2025
3079,407,3201.19,Flipkart,09-06-2025
3080,411,4722.95,Flipkart,25-10-2025
3081,197,2122.37,Target,13-07-2025
3082,276,2692.16,Uber,30-11-2025
3083,275,4115.95,Target,26-05-2025
3084,43,2925.77,Target,29-11-2025
3085,270,2910.49,Zomato,03-10-2025
3086,416,3754,Zomato,09-09-2025
3087,45,1214.21,Amazon,20-01-2026
3088,105,4969.83,Amazon,10-01-2026
3089,186,2813.95,Flipkart,30-12-2025
3090,472,595.27,Walmart,11-12-2025
3091,185,4251.32,Flipkart,16-11-2025
3092,151,2328.92,Uber,25-03-2026
3093,498,4660.14,Target,16-02-2026
3094,125,1093.15,Flipkart,02-01-2026
3095,29,3747.63,Amazon,14-12-2025
3096,493,3494.11,Flipkart,18-12-2025
3097,194,3678.75,Zomato,10-04-2026
3098,495,2152.31,Amazon,12-04-2026
3099,360,574.75,Uber,24-04-2026
3100,38,2410.29,Uber,18-05-2025
3101,446,832.96,Flipkart,10-01-2026
3102,188,749.32,Flipkart,30-01-2026
3103,40,111.76,Target,10-07-2025
3104,77,3838.82,Target,21-03-2026
3105,381,743.56,Uber,11-03-2026
3106,358,4746.39,Target,02-11-2025
3107,211,3626.66,Target,01-07-2025
3108,401,3241.99,Amazon,13-05-2025
3109,147,600.77,Amazon,18-03-2026
3110,452,3230.15,Uber,11-05-2025
3111,385,909.22,Flipkart,04-03-2026
3112,6,2012.13,Target,03-07-2025
3113,349,4743.8,Target,05-12-2025
3114,284,3571.46,Walmart,03-04-2026
3115,471,2881.72,Walmart,16-02-2026
3116,364,1175.21,Flipkart,29-04-2026
3117,140,4866.96,Uber,21-11-2025
3118,194,4890.74,Flipkart,25-02-2026
3119,381,1098.73,Uber,21-01-2026
3120,29,1133.59,Flipkart,11-01-2026
3121,422,3742.68,Uber,04-09-2025
3122,310,4216.48,Zomato,26-11-2025
3123,240,2413.21,Zomato,06-11-2025
3124,329,2055.24,Target,22-11-2025
3125,85,320.62,Walmart,19-03-2026
3126,332,2149.9,Walmart,31-03-2026
3127,56,566.78,Walmart,19-07-2025
3128,309,3905.05,Walmart,13-10-2025
3129,15,1235.67,Flipkart,24-12-2025
3130,278,577,Flipkart,29-08-2025
3131,306,104.34,Walmart,04-08-2025
3132,97,2780.87,Zomato,26-11-2025
3133,476,210.22,Walmart,16-02-2026
3134,44,4884.48,Uber,01-02-2026
3135,23,2840.51,Target,06-08-2025
3136,24,287.84,Amazon,18-05-2025
3137,484,1577.59,Walmart,24-03-2026
3138,385,1447.89,Target,17-08-2025
3139,257,1014.67,Target,01-04-2026
3140,372,1811.39,Flipkart,09-12-2025
3141,360,3389.7,Walmart,08-04-2026
3142,209,4487.73,Uber,21-02-2026
3143,52,2535.78,Flipkart,28-02-2026
3144,13,2956.52,Target,01-03-2026
3145,245,2952.47,Amazon,27-02-2026
3146,149,848.05,Zomato,12-07-2025
3147,238,439.83,Zomato,18-09-2025
3148,48,4766.45,Flipkart,19-05-2025
3149,453,1117.45,Zomato,19-08-2025
3150,335,747.27,Zomato,17-03-2026
3151,83,4967.41,Uber,31-03-2026
3152,265,4961.78,Uber,11-02-2026
3153,334,2640.27,Walmart,07-08-2025
3154,230,3937.49,Walmart,07-12-2025
3155,149,1833.57,Target,25-08-2025
3156,21,4458.87,Zomato,19-12-2025
3157,199,1233.6,Uber,05-08-2025
3158,311,421.24,Flipkart,14-04-2026
3159,291,3157.56,Target,28-12-2025
3160,50,4033.4,Flipkart,31-08-2025
3161,393,4358.76,Uber,28-01-2026
3162,445,4846.29,Amazon,13-10-2025
3163,256,515.86,Walmart,17-06-2025
3164,87,4673.58,Flipkart,23-05-2025
3165,35,1436.58,Walmart,10-12-2025
3166,181,491.68,Flipkart,17-11-2025
3167,364,3871.11,Walmart,10-07-2025
3168,243,4893.49,Target,26-04-2026
3169,333,4624.6,Amazon,01-05-2026
3170,498,2865.23,Amazon,09-02-2026
3171,187,4302.07,Target,05-11-2025
3172,210,4292.15,Zomato,06-03-2026
3173,67,2232.1,Uber,06-04-2026
3174,433,3141.93,Walmart,11-07-2025
3175,192,463.28,Target,15-09-2025
3176,260,2277.96,Zomato,10-12-2025
3177,22,3122.04,Zomato,03-08-2025
3178,30,3718.16,Flipkart,15-04-2026
3179,359,4115.11,Amazon,13-07-2025
3180,80,4272.65,Walmart,26-12-2025
3181,193,833.12,Target,27-05-2025
3182,438,411.24,Target,24-10-2025
3183,448,2338.28,Amazon,04-02-2026
3184,179,2356.09,Zomato,19-03-2026
3185,274,4505.63,Target,28-08-2025
3186,56,474.82,Zomato,16-11-2025
3187,56,4591.43,Target,12-08-2025
3188,394,2193.92,Target,18-09-2025
3189,169,369.13,Walmart,14-09-2025
3190,310,2457.16,Zomato,18-10-2025
3191,380,2407.29,Walmart,07-06-2025
3192,233,239.5,Flipkart,21-05-2025
3193,486,2376.34,Zomato,18-05-2025
3194,110,1634.92,Amazon,19-01-2026
3195,308,3882.32,Amazon,24-05-2025
3196,480,4052.24,Target,04-09-2025
3197,243,1106.43,Flipkart,08-07-2025
3198,445,163.57,Zomato,20-06-2025
3199,217,1385.75,Zomato,25-11-2025
3200,91,463.78,Amazon,16-09-2025
3201,141,2055.09,Walmart,20-04-2026
3202,448,3575.42,Target,17-08-2025
3203,269,1109.82,Walmart,07-04-2026
3204,95,4161.22,Amazon,06-06-2025
3205,459,4513.13,Walmart,07-10-2025
3206,494,3778.22,Flipkart,01-07-2025
3207,102,1778.92,Target,29-06-2025
3208,247,2403.72,Zomato,15-08-2025
3209,402,845.41,Zomato,18-05-2025
3210,224,1805.73,Zomato,11-10-2025
3211,293,1976.23,Amazon,20-02-2026
3212,288,3926.21,Uber,01-11-2025
3213,102,435.15,Zomato,09-02-2026
3214,297,3101.74,Walmart,18-08-2025
3215,341,4932.52,Zomato,01-07-2025
3216,381,4134.91,Zomato,30-01-2026
3217,163,120.22,Target,14-01-2026
3218,479,780.06,Walmart,16-04-2026
3219,59,3970.48,Zomato,08-07-2025
3220,209,1350.87,Zomato,13-06-2025
3221,2,4941.78,Flipkart,10-06-2025
3222,325,2274.18,Uber,14-05-2025
3223,50,230.61,Zomato,11-01-2026
3224,97,2129.87,Uber,05-11-2025
3225,397,872.2,Target,20-12-2025
3226,111,1773.02,Flipkart,22-07-2025
3227,498,3414.16,Amazon,09-08-2025
3228,190,4078.21,Amazon,30-08-2025
3229,155,4488.44,Uber,12-05-2025
3230,420,4345.4,Zomato,03-06-2025
3231,256,3262.11,Target,11-04-2026
3232,212,2081.41,Walmart,19-07-2025
3233,425,2735.21,Uber,19-06-2025
3234,499,3837.15,Amazon,24-07-2025
3235,475,920.28,Target,29-07-2025
3236,192,925.63,Uber,17-08-2025
3237,84,2736.68,Target,05-09-2025
3238,146,4233.2,Zomato,20-09-2025
3239,349,2215.59,Walmart,08-04-2026
3240,360,3120.86,Amazon,28-08-2025
3241,45,4039.4,Amazon,14-11-2025
3242,46,3265.64,Uber,13-12-2025
3243,478,2085.83,Target,27-09-2025
3244,384,3771.05,Uber,11-05-2025
3245,52,3185.95,Uber,31-01-2026
3246,298,4039.06,Zomato,29-12-2025
3247,149,4265.94,Flipkart,01-08-2025
3248,115,3895.56,Uber,31-05-2025
3249,196,616.78,Target,31-01-2026
3250,487,665.98,Target,05-05-2026
3251,212,4544.57,Zomato,05-04-2026
3252,361,3933.94,Target,07-03-2026
3253,4,4701.1,Flipkart,27-07-2025
3254,260,1453.84,Zomato,15-10-2025
3255,136,1571.61,Target,30-06-2025
3256,345,1245.69,Target,22-01-2026
3257,17,126.87,Flipkart,01-06-2025
3258,405,1903.31,Uber,28-09-2025
3259,420,3719.16,Walmart,07-08-2025
3260,172,893.53,Uber,03-01-2026
3261,221,1247.06,Target,24-08-2025
3262,99,3100.53,Target,11-04-2026
3263,425,305.33,Uber,29-05-2025
3264,220,687.91,Zomato,12-05-2025
3265,200,4887.91,Flipkart,17-04-2026
3266,207,4525.65,Uber,20-09-2025
3267,82,2215.14,Amazon,27-04-2026
3268,364,4015.8,Uber,22-06-2025
3269,61,3175.63,Target,01-05-2026
3270,432,3822.75,Walmart,18-09-2025
3271,429,2786.88,Walmart,16-10-2025
3272,105,511.61,Amazon,26-03-2026
3273,224,107.11,Uber,09-05-2025
3274,79,187.7,Zomato,03-04-2026
3275,279,4606.94,Amazon,14-07-2025
3276,293,1942.9,Zomato,26-06-2025
3277,376,696.21,Target,31-07-2025
3278,325,3175.93,Walmart,09-08-2025
3279,96,1236.62,Flipkart,22-05-2025
3280,153,1009.45,Flipkart,05-04-2026
3281,372,3911.14,Target,20-09-2025
3282,395,1339.37,Amazon,06-10-2025
3283,141,460.67,Flipkart,12-06-2025
3284,322,164.55,Uber,20-09-2025
3285,444,561.93,Target,11-02-2026
3286,475,2999.68,Amazon,28-10-2025
3287,73,1448.19,Flipkart,01-07-2025
3288,48,433.04,Walmart,29-05-2025
3289,468,4199.66,Target,07-03-2026
3290,52,2480.63,Amazon,26-03-2026
3291,212,414.2,Zomato,18-02-2026
3292,40,1090.97,Target,14-08-2025
3293,193,4454.08,Zomato,12-08-2025
3294,466,2281.85,Flipkart,15-07-2025
3295,93,1528.84,Flipkart,11-03-2026
3296,338,2858.1,Uber,09-01-2026
3297,438,205.68,Walmart,18-03-2026
3298,178,2445.36,Uber,06-10-2025
3299,308,2755.09,Flipkart,22-09-2025
